uid,level,vip_type,vip_status,time_after
4192414,5,2,1,11598
383059204,3,0,0,11584
17474529,5,0,0,11575
68577503,5,2,1,11561
21164498,5,2,1,11556
3007692,6,1,0,11555
497588205,3,0,0,11523
164034503,3,0,0,11519
2047759,6,2,1,11507
35563178,4,0,0,11502
22647920,3,0,0,11486
472261107,3,0,0,11483
392394814,4,2,1,11462
448890126,2,0,0,11439
1819302,5,2,1,11423
470905422,3,1,1,11592
500248477,3,2,1,11556
24345359,4,1,0,11552
22647920,3,0,0,11523
475246612,3,0,0,11515
409144546,3,1,0,11513
18422725,5,1,1,11496
199630075,4,0,0,11492
161714927,5,0,0,11466
350079570,4,0,0,11463
347529072,3,2,1,11454
26157033,4,0,0,11453
95232760,5,0,0,11451
454699413,2,0,0,11447
283855975,3,0,0,11434
408259469,4,1,1,11434
34793271,5,2,1,11416
94396135,5,1,1,11557
195624339,4,2,1,11549
29125657,5,2,1,11545
330838679,4,0,0,11540
497588205,3,0,0,11536
413451335,3,1,0,11533
396834853,4,0,0,11523
103241018,5,1,1,11480
156857718,5,1,0,11471
11591240,5,1,1,11465
65846401,3,0,0,11457
149273905,5,0,0,11408
169334515,4,1,0,11407
500038621,2,0,0,11386
440552574,2,0,0,11381
525628884,2,0,0,11376
260291760,5,1,0,11374
32308719,4,0,0,11367
34365469,4,0,0,11353
108514639,3,0,0,11329
344862016,5,1,0,11318
30888805,5,2,1,11291
394894773,3,0,0,11275
12874407,5,0,0,11263
485134508,3,0,0,11249
365758675,4,1,0,11248
20559037,4,0,0,11247
543942400,2,0,0,11403
431677346,4,1,1,11394
301096487,3,0,0,11386
7222531,5,2,1,11381
13262356,5,0,0,11378
364456217,3,0,0,11376
402588739,4,0,0,11363
261525126,4,0,0,11361
169901937,3,0,0,11346
297277339,5,1,0,11339
24561575,5,1,0,11334
314385221,4,0,0,11320
383589805,4,0,0,11320
266711648,4,2,1,11307
453779993,3,0,0,11303
1856265,5,1,0,11261
8027071,5,1,1,11260
98322612,2,0,0,11251
34076677,5,2,1,11234
351093959,3,0,0,11389
390293920,4,1,1,11388
479479861,3,0,0,11371
485453156,3,0,0,11353
912310,5,2,1,11308
28276330,4,0,0,11306
40725178,4,1,0,11293
297277339,5,1,0,11290
26441632,5,1,0,11269
351922449,3,0,0,11268
378480216,3,0,0,11250
16754440,5,1,0,11248
264231355,5,0,0,11224
101339395,5,2,1,11220
257884640,4,2,1,11219
94584231,4,0,0,11226
34365469,4,0,0,11216
3545425,5,1,0,11203
12524390,5,2,1,11171
353438075,4,2,1,11151
16465880,3,1,0,11135
37186105,5,0,0,11132
353296924,3,1,0,11112
33774264,5,0,0,11108
345759761,5,1,0,11108
19385479,5,0,0,11098
396821952,4,0,0,11086
44150660,2,0,0,11076
54059087,4,0,0,11218
252188997,4,0,0,11200
316315561,4,1,1,11141
82580844,5,2,1,11134
41349990,3,0,0,11124
488817305,3,1,0,11118
13832433,5,1,1,11095
383712266,4,0,0,11051
40232751,4,0,0,11047
313613667,4,1,0,11038
52695599,5,2,1,11208
18243751,5,0,0,11200
9139956,4,0,0,11155
314819305,5,2,1,11123
3649568,5,2,1,11089
257457894,3,0,0,11044
290815272,3,2,1,11034
101021612,3,1,0,10993
523417025,2,1,1,10986
12613454,5,0,0,10977
406351842,3,0,0,10976
455038671,2,0,0,10964
386277968,2,0,0,10950
396452104,3,0,0,10944
61209961,5,0,0,10937
351929055,3,0,0,10915
143917258,4,0,0,10900
114248880,4,0,0,11032
5370897,5,0,0,11010
8137416,5,2,1,11010
523417025,2,1,1,10981
523417025,2,1,1,10976
390952423,3,0,0,10935
546011416,2,0,0,10910
380101763,4,2,1,10904
521414824,2,0,0,10900
327381850,4,1,1,10889
50468458,5,1,0,10877
109089019,4,0,0,10873
8945001,5,1,1,10870
94233623,4,1,0,10866
27726270,4,0,0,11031
212330639,4,0,0,11029
401105769,3,0,0,11007
13593649,4,1,0,11003
79971861,5,0,0,10991
517381225,3,1,0,10981
417248106,4,0,0,10958
400844840,2,0,0,10945
394165816,3,0,0,10943
150086570,4,0,0,10933
64896679,5,1,1,10899
260423758,4,0,0,10897
347498762,3,0,0,10874
40826923,5,0,0,10868
37820180,5,2,1,10862
430126503,3,0,0,10860
171664033,3,0,0,10857
36841044,5,1,1,10846
38919782,5,0,0,10816
445099711,4,1,1,10789
55026193,4,0,0,10773
35503791,5,2,1,10761
505422018,2,0,0,10761
454748953,3,0,0,10753
34402125,4,0,0,10728
381857944,3,1,0,10721
8844645,5,0,0,10845
445996411,4,0,0,10845
98744015,4,0,0,10837
75992895,5,2,1,10830
346183084,4,1,1,10811
109089019,4,0,0,10769
113541318,4,1,0,10765
494183212,3,0,0,10757
222834480,4,0,0,10725
52780271,5,1,1,10705
143519470,5,0,0,10680
310704465,4,1,1,10844
352198173,2,0,0,10841
582274067,2,0,0,10824
348849859,4,0,0,10815
41673350,3,0,0,10802
11995517,4,0,0,10798
24892122,3,1,1,10793
351929055,3,0,0,10787
341001683,5,1,0,10781
109089019,4,0,0,10774
17297,5,2,1,10760
15812572,5,0,0,10724
250566287,2,0,0,10715
15187271,5,1,0,10714
97231384,4,1,1,10694
432851077,3,0,0,10667
16586363,5,1,1,10700
545664294,2,0,0,10695
27991002,5,1,0,10689
28211559,5,1,0,10689
121269084,5,1,0,10677
17622741,5,2,1,10672
11670424,4,1,0,10669
514558166,2,0,0,10655
24343555,3,0,0,10648
294598642,4,0,0,10612
102143828,4,1,0,10608
22272947,2,1,1,10608
11639166,5,0,0,10591
350040708,4,2,1,10590
286701501,5,1,0,10575
390440487,4,1,0,10571
33798530,5,0,0,10675
81014235,5,1,1,10648
10469528,4,1,0,10629
261581256,4,0,0,10604
10469528,4,1,0,10575
34508593,5,1,0,10560
14184243,5,2,1,10518
386195447,4,1,0,10644
488027465,2,0,0,10633
488027465,2,0,0,10612
273968258,3,0,0,10610
470107859,3,0,0,10609
225486326,3,0,0,10606
73438252,5,2,1,10574
19465284,5,2,1,10564
418996445,3,1,0,10557
34558210,5,0,0,10544
359192792,4,1,1,10534
149947220,4,2,1,10525
396263653,3,0,0,10512
10070048,5,2,1,10511
102543011,3,0,0,10498
351233788,4,2,1,10528
101357589,4,0,0,10521
14756942,4,2,1,10515
45096917,2,0,0,10512
7272156,5,0,0,10509
109916863,5,1,1,10507
77207830,5,0,0,10500
73426483,4,0,0,10471
179119378,5,1,0,10470
383566915,4,1,0,10465
432696922,3,0,0,10461
259609472,4,0,0,10447
99782498,4,0,0,10416
176834816,4,0,0,10401
433734707,3,0,0,10396
254501907,4,1,1,10366
441603820,2,0,0,10365
8726842,5,0,0,10361
279814874,5,1,0,10491
261208666,4,0,0,10489
32290528,5,2,1,10484
383566915,4,1,0,10473
317020601,4,0,0,10470
367333679,3,1,0,10462
36622536,5,2,1,10457
93454596,4,1,0,10454
96506906,5,1,1,10431
389439132,4,0,0,10424
13617930,4,2,1,10361
292005775,4,2,1,10350
457837461,2,0,0,10342
401817208,4,1,0,10338
456199422,3,0,0,10335
518855778,2,1,0,10323
33790279,4,0,0,10463
281453586,2,0,0,10458
356262080,4,1,0,10458
101389558,4,0,0,10425
316789863,4,0,0,10425
101476367,5,2,1,10416
372738384,4,0,0,10382
312317448,2,0,0,10378
207959934,5,1,1,10360
392714988,4,0,0,10345
101507520,2,0,0,10345
27828864,5,1,0,10306
3720740,5,0,0,10301
140270275,5,0,0,10344
13631465,3,0,0,10342
142547977,3,1,1,10310
303637103,3,0,0,10262
397282490,4,0,0,10254
395988120,4,0,0,10230
470112430,3,0,0,10202
457629127,3,0,0,10200
143472854,4,0,0,10197
13416869,4,0,0,10189
486789348,3,0,0,10295
267445549,4,0,0,10275
18738676,4,0,0,10272
32838303,5,0,0,10262
37169919,5,2,1,10250
391229838,2,0,0,10241
290886835,4,0,0,10240
406933546,4,2,1,10236
293293178,3,0,0,10202
13056903,5,1,0,10182
571139818,2,0,0,10170
300000872,3,0,0,10170
11904891,4,1,0,10158
23761547,5,0,0,10136
856026,5,0,0,10287
484167075,3,0,0,10279
12805806,5,1,0,10219
21623426,3,0,0,10208
23067016,5,2,1,10205
12166237,5,1,1,10201
76464687,5,0,0,10192
194500777,4,1,0,10181
501890401,3,0,0,10172
15311541,5,0,0,10148
22766149,5,0,0,10126
54729086,5,2,1,10102
21623426,3,0,0,10178
378114382,3,0,0,10170
283322253,3,0,0,10156
401030160,3,0,0,10151
409570656,3,1,0,10111
301935430,4,1,1,10108
11903240,5,0,0,10080
396625220,3,1,0,10079
351734546,4,0,0,10079
44626366,5,0,0,10078
175884909,5,0,0,10073
174309274,5,1,0,10069
283868885,3,1,0,10053
399820637,4,0,0,10049
40001793,6,1,1,10035
273317824,5,1,0,10031
485701215,3,0,0,10020
400388618,3,0,0,10011
10977722,5,0,0,10119
382247235,4,0,0,10115
80434073,5,1,0,10106
36228804,5,1,0,10104
323620532,4,0,0,10096
67999881,4,0,0,10084
496217738,2,0,0,10068
11617512,6,1,0,10056
36154433,5,1,0,10019
19142427,4,1,0,10011
374707513,3,0,0,9974
29053094,4,0,0,9971
262168307,4,1,1,9961
908766,6,1,0,9952
9113574,5,1,0,9952
15180277,5,2,1,9948
5666495,5,1,1,10086
7422613,5,0,0,10075
9018216,5,1,0,10047
348610805,4,0,0,10017
372227048,3,0,0,9979
139028343,5,2,1,9974
278008240,3,1,1,9960
79565114,4,0,0,9931
11311747,5,0,0,9986
456236755,4,0,0,9979
436700297,3,0,0,9967
374707513,3,0,0,9966
294009873,5,2,1,9961
391278368,4,1,0,9956
66642774,3,0,0,9955
179115802,3,0,0,9947
243690578,2,0,0,9918
403040134,3,0,0,9917
355800485,4,1,1,9894
473523480,3,0,0,9890
314478508,3,1,0,9889
11919756,5,2,1,9869
336634193,4,0,0,9868
8541653,5,1,0,9865
157497774,4,1,0,9851
13955186,4,0,0,9938
91383660,5,0,0,9884
9942668,5,0,0,9871
253751162,3,0,0,9841
12554526,5,0,0,9833
501457520,3,0,0,9822
178900262,5,0,0,9791
11082072,5,1,0,9907
412712173,3,0,0,9898
13605183,5,1,1,9895
289557415,5,0,0,9882
397151819,3,2,1,9881
388295963,4,0,0,9869
121865180,5,2,1,9850
513816851,3,0,0,9834
49568343,5,1,1,9815
101642891,3,0,0,9811
172350885,5,0,0,9801
434553844,3,0,0,9797
333480391,3,0,0,9791
113427852,3,1,0,9790
258885346,4,0,0,9789
399929581,3,0,0,9787
59533708,4,1,0,9785
124090625,4,1,0,9780
298713849,4,1,0,9778
473777891,3,0,0,9776
15253993,4,2,1,9747
517521492,2,0,0,9817
339767028,4,0,0,9806
204836485,4,1,1,9803
368616477,3,0,0,9794
89215941,3,0,0,9762
177714029,3,0,0,9759
476439694,3,0,0,9736
103492493,4,0,0,9732
470720503,4,1,1,9713
437646711,2,0,0,9702
38815571,5,0,0,9695
275877152,5,0,0,9685
99029376,4,1,0,9684
523466302,2,0,0,9683
433882976,3,0,0,9650
105046058,2,0,0,9758
434428929,3,0,0,9757
331818351,3,0,0,9755
85939038,5,0,0,9751
118944340,4,0,0,9750
117777336,3,0,0,9749
17508434,2,0,0,9748
506419907,2,0,0,9739
282564409,4,0,0,9738
144737710,4,1,0,9736
330402919,4,1,0,9724
19737478,5,2,1,9717
32346716,5,2,1,9716
41286460,6,2,1,9712
27317433,5,0,0,9704
232467854,4,1,0,9695
23604628,5,1,1,9688
481697014,3,0,0,9681
353235851,4,1,0,9678
375544838,4,0,0,9668
65217315,3,0,0,9661
10926992,6,2,1,9659
7503067,5,2,1,9645
277986911,5,1,0,9643
305597189,2,0,0,9627
34180043,2,0,0,9610
235746017,5,0,0,9591
269056030,4,0,0,9720
282624575,3,0,0,9718
176532187,4,0,0,9717
3786958,5,1,0,9700
29367652,3,2,1,9694
275877152,5,0,0,9681
32047358,3,0,0,9671
248920103,4,0,0,9653
509832245,2,0,0,9651
241831350,4,0,0,9613
23963315,5,2,1,9611
99983553,3,0,0,9607
36311158,5,1,1,9600
472340279,3,2,1,9588
195833117,5,2,1,9584
53501520,3,1,0,9574
427668959,3,2,1,9572
277735219,5,2,1,9554
12143066,5,1,0,9551
22170101,5,2,1,9619
581460739,2,0,0,9618
95317006,4,0,0,9609
384409576,2,0,0,9609
489844553,2,0,0,9584
392336082,3,0,0,9582
431262074,2,1,0,9574
388600624,4,1,0,9563
451448890,3,0,0,9547
204739256,4,0,0,9535
321400512,5,1,0,9517
305597189,2,0,0,9516
35571674,4,0,0,9502
353431139,4,1,0,9485
8565754,4,0,0,9485
35571674,4,0,0,9484
486409257,2,0,0,9482
114461336,4,0,0,9475
17404100,5,2,1,9565
8805786,5,2,1,9558
35254215,5,2,1,9548
100290461,3,0,0,9543
48246605,6,2,1,9531
17199081,5,1,1,9503
20331400,4,0,0,9494
387660278,4,0,0,9494
34910726,5,0,0,9487
381820718,3,0,0,9467
34399500,5,0,0,9453
35946668,5,1,0,9447
386084278,4,1,0,9446
367929545,4,0,0,9446
238292376,3,0,0,9442
403741378,2,0,0,9399
36263374,5,1,1,9398
481526195,2,0,0,9505
162111206,4,0,0,9495
65583809,4,2,1,9485
434180634,4,1,1,9464
450039295,2,0,0,9459
135631191,4,1,1,9414
78617425,4,0,0,9395
386992840,4,0,0,9383
88489373,3,0,0,9361
178481589,5,0,0,9470
224660225,4,0,0,9462
417015842,3,0,0,9440
440092717,3,0,0,9418
29492626,4,0,0,9416
480613576,2,0,0,9386
264337133,4,0,0,9379
327392942,2,0,0,9378
337006918,3,0,0,9373
383466231,4,0,0,9369
289194229,4,1,1,9348
272220210,5,0,0,9347
238567730,2,0,0,9346
27197170,5,1,1,9331
24515664,5,0,0,9309
507713563,2,0,0,9302
77200115,4,0,0,9389
347162712,4,1,0,9381
38716173,3,1,1,9369
402606430,4,0,0,9356
2804120,5,2,1,9339
19205272,4,0,0,9330
492187683,3,0,0,9309
152318244,5,0,0,9308
281357643,4,0,0,9293
427553255,2,0,0,9284
10054326,3,0,0,9275
521726362,2,0,0,9270
50656709,5,2,1,9268
20382953,5,0,0,9261
398978778,4,0,0,9261
362720184,4,1,1,9328
330737942,3,0,0,9319
108203586,5,2,1,9293
479487767,3,1,0,9290
421682830,4,0,0,9287
233624975,4,1,1,9281
455027489,4,0,0,9269
351922445,4,0,0,9244
284632171,4,0,0,9241
128463269,4,1,0,9238
416463195,3,0,0,9236
435725504,3,0,0,9222
323580192,3,0,0,9200
85508733,4,0,0,9191
106640703,5,1,1,9189
319232878,4,0,0,9182
3190267,5,0,0,9173
281091153,2,0,0,9285
204986335,4,1,0,9272
93728946,4,0,0,9270
165361482,5,0,0,9270
8420445,5,0,0,9262
178716022,4,0,0,9250
21535892,5,0,0,9239
433934410,4,1,0,9236
339873009,4,1,0,9232
24269697,3,1,0,9226
391902687,4,1,1,9220
20344462,5,1,1,9220
351858396,4,1,0,9186
385315313,3,1,0,9177
435492175,2,0,0,9154
12602565,5,2,1,9153
252430814,3,0,0,9135
171616177,4,1,0,9130
382783853,3,0,0,9130
13773966,5,2,1,9128
18765294,5,0,0,9128
307381403,4,0,0,9208
303456978,4,0,0,9202
403359320,3,0,0,9199
23705371,4,2,1,9197
65508730,5,0,0,9193
309921451,4,0,0,9192
323720026,4,0,0,9186
412479854,3,0,0,9186
341715163,3,0,0,9173
35829770,5,1,0,9137
391423693,2,0,0,9115
238147066,4,0,0,9100
223989120,4,0,0,9060
422606540,3,1,0,9060
196122006,5,1,0,9056
287751254,4,2,1,9042
35907678,4,0,0,9029
95699212,4,0,0,9137
43633287,5,2,1,9117
441099895,3,0,0,9111
174081026,4,1,1,9085
24234816,4,0,0,9081
434577334,4,0,0,9018
49773288,4,0,0,8986
391109583,4,1,0,8971
31337714,4,1,1,9100
15325943,5,2,1,9077
44730165,5,1,0,9061
247197911,4,0,0,9053
397494792,4,1,1,9052
390785208,4,0,0,9044
142365123,4,1,0,9035
318895657,4,0,0,9034
341646222,4,0,0,9029
27650297,5,0,0,9023
4762675,5,1,0,8968
382054254,4,0,0,8957
476497693,4,0,0,8954
4829418,5,1,0,8945
199138347,2,0,0,9027
28416056,4,0,0,9017
419216336,3,1,0,9007
17890533,5,2,1,8982
39489288,5,2,1,8968
244763646,2,0,0,8963
327603963,4,0,0,8953
456619870,3,0,0,8952
487282433,2,0,0,8950
386712618,2,0,0,8914
299397147,4,1,1,8877
12484877,4,0,0,8867
436863353,2,0,0,8859
29540344,5,1,1,8855
393793053,3,0,0,8852
230153829,4,0,0,8843
92659819,5,0,0,8954
633210,5,1,1,8944
313927300,4,0,0,8934
234089620,4,0,0,8911
160287799,4,0,0,8903
355927155,4,0,0,8891
32075552,5,0,0,8888
44715075,4,2,1,8875
244099456,4,2,1,8867
477517720,3,0,0,8866
36554829,5,0,0,8858
412663611,4,1,0,8803
186342646,4,0,0,8787
437908236,3,0,0,8774
16620775,5,0,0,8930
28972285,5,2,1,8904
8001893,5,0,0,8899
384220300,4,0,0,8885
407818300,3,0,0,8876
210876603,4,0,0,8842
10768191,5,1,0,8826
247314791,5,2,1,8816
388477904,4,0,0,8784
393368886,4,0,0,8778
439290890,3,0,0,8772
22799501,5,2,1,8770
109339274,5,1,0,8766
478149734,3,0,0,8766
300901365,4,1,1,8763
315847824,3,1,0,8829
278748184,5,2,1,8796
34163540,5,2,1,8761
493597891,3,0,0,8759
453935962,3,0,0,8744
405522078,4,1,0,8738
44342777,5,0,0,8735
373486659,3,0,0,8734
300090690,4,2,1,8720
388084782,4,1,0,8710
492577634,2,1,0,8691
35827119,5,2,1,8682
4976435,5,0,0,8670
35917326,4,0,0,8771
37291233,4,0,0,8765
13884797,5,1,0,8755
26983867,4,0,0,8755
491524670,3,1,1,8717
57293235,2,0,0,8716
319680824,4,1,1,8699
5990505,4,1,0,8689
484897835,3,0,0,8664
449352374,2,0,0,8663
301492690,5,1,1,8653
267116955,4,0,0,8644
24045422,5,2,1,8643
32467204,5,0,0,8642
29077020,4,1,1,8624
225247270,5,2,1,8620
308937591,2,0,0,8611
12802299,5,0,0,8604
166555433,5,2,1,8751
377986740,3,0,0,8735
388065064,4,0,0,8726
177725398,5,2,1,8714
45883915,4,1,1,8710
39819468,5,0,0,8709
238179472,4,2,1,8708
122570319,3,0,0,8704
385104999,3,0,0,8699
942128,5,2,1,8687
309916228,3,0,0,8673
1860481,5,2,1,8638
400586740,3,0,0,8617
180314185,4,1,0,8606
255503127,3,0,0,8599
142727302,5,0,0,8598
278868033,4,2,1,8581
290502552,3,0,0,8647
261481099,4,0,0,8639
357692448,4,0,0,8610
365828104,5,2,1,8608
430892337,2,0,0,8606
303713047,4,0,0,8583
28885904,3,0,0,8583
36333784,4,0,0,8549
26308655,4,0,0,8535
486928051,3,0,0,8524
23209532,5,2,1,8510
15258568,4,0,0,8496
26578757,3,0,0,8495
36082030,5,1,0,8495
381702815,3,0,0,8494
15147371,5,2,1,8490
452229335,4,2,1,8479
178678817,3,0,0,8479
89604611,4,1,0,8477
438266823,4,2,1,8570
186340618,3,0,0,8566
486339121,2,0,0,8540
513916686,2,0,0,8528
386629924,3,0,0,8520
9043592,5,2,1,8513
398072856,4,2,1,8499
486294424,3,0,0,8496
36069209,5,0,0,8488
484835172,3,1,1,8488
237031702,5,0,0,8480
486294424,3,0,0,8468
165714495,5,2,1,8468
489276792,3,1,1,8453
376092550,4,0,0,8443
48162553,4,0,0,8425
94732014,3,2,1,8416
474014920,3,0,0,8401
402585008,3,1,0,8577
480768589,3,1,0,8575
82388122,5,0,0,8566
346302449,4,0,0,8565
16911019,5,2,1,8562
490913034,2,0,0,8560
26756856,4,0,0,8545
2951553,5,1,0,8543
162503927,5,0,0,8542
85442699,5,0,0,8525
278943335,4,0,0,8515
233850712,3,0,0,8493
40832311,5,1,1,8469
109029031,5,0,0,8461
423444170,4,2,1,8441
114641292,4,0,0,8432
472634667,3,0,0,8428
34604153,5,1,0,8447
170144202,3,0,0,8421
333083398,3,0,0,8411
355295657,4,0,0,8393
406968676,3,0,0,8390
171759912,5,0,0,8389
8217743,5,1,0,8382
301865238,4,0,0,8378
14960481,5,0,0,8357
402885994,4,0,0,8351
8584535,5,0,0,8328
19825979,5,1,1,8326
183640873,5,2,1,8315
22644822,4,1,1,8295
334601847,4,1,0,8379
11249314,5,0,0,8375
282987488,4,0,0,8374
383870782,4,0,0,8369
92104235,5,2,1,8354
362521711,2,0,0,8345
195338690,3,0,0,8327
252964445,3,0,0,8319
38744146,5,0,0,8313
196781117,4,2,1,8306
89564560,5,0,0,8305
141863903,4,0,0,8293
37231435,4,0,0,8267
20626270,5,0,0,8265
489423962,3,1,0,8242
19044135,5,2,1,8238
198203412,5,2,1,8235
25321909,3,1,1,8226
125855611,4,0,0,8223
109353957,4,1,0,8380
369812527,2,0,0,8374
248947496,5,1,0,8351
4709408,5,0,0,8339
152938057,5,1,0,8300
36467155,5,1,0,8284
14164300,4,0,0,8257
434358874,3,0,0,8254
175691294,4,0,0,8254
233669652,5,1,0,8251
384911106,4,1,0,8239
327307864,4,0,0,8226
263133529,3,1,1,8195
291434126,3,1,1,8276
253821521,4,0,0,8254
456939572,2,0,0,8253
13407689,5,1,0,8243
405505267,2,0,0,8227
20686371,5,0,0,8226
34951045,5,2,1,8223
209031607,5,1,1,8196
6351241,5,2,1,8194
430901245,3,0,0,8191
36975183,4,2,1,8189
35882066,5,0,0,8180
349768974,4,1,0,8178
6488538,5,2,1,8159
456655137,2,0,0,8128
437498690,3,0,0,8123
7324249,5,1,1,8117
475874781,4,1,1,8111
22056050,5,2,1,8207
365335303,4,2,1,8201
518894196,2,0,0,8180
13873636,5,1,1,8178
263209662,5,2,1,8167
206800330,4,0,0,8140
386743547,3,0,0,8129
187321052,5,2,1,8110
310818907,2,0,0,8103
140324249,5,2,1,8095
34564283,5,2,1,8090
31552060,4,0,0,8086
129019399,4,0,0,8084
266737596,4,0,0,8073
398681778,4,0,0,8068
12825376,4,1,0,8050
39153398,4,1,0,8042
11599029,6,2,1,8040
453155993,4,0,0,8032
1573246,5,0,0,8028
19819952,5,1,1,8170
178830810,5,2,1,8157
431892398,2,0,0,8143
37152094,5,0,0,8142
249493141,3,1,0,8114
433551464,4,0,0,8103
384251919,4,0,0,8100
173494733,3,0,0,8095
1756505,5,1,0,8089
424602955,3,0,0,8080
289357012,3,0,0,8068
476525827,3,0,0,8066
141113375,4,0,0,8056
203430537,4,0,0,8043
352210789,4,0,0,8040
476525827,3,0,0,8025
12706487,4,0,0,8021
6356404,5,1,0,8016
27138957,5,2,1,8012
32475800,5,1,0,8012
37116303,5,0,0,8005
22684314,4,0,0,8079
26247310,5,2,1,8068
259962848,4,0,0,8061
453155993,4,0,0,8039
359245100,4,0,0,8028
432456920,3,0,0,8027
29472436,4,0,0,8000
490925498,2,0,0,7988
1674749,6,2,1,7973
384353413,3,0,0,7970
284107082,4,2,1,7961
289357012,3,0,0,7959
4546610,5,0,0,7956
507312085,2,0,0,7936
23742194,4,1,0,7926
284492805,4,2,1,7998
386797643,3,0,0,7985
277636831,5,2,1,7974
23237462,4,0,0,7972
8296958,6,2,1,7941
408733667,2,0,0,7940
543320026,2,0,0,7937
249527771,3,0,0,7921
291288327,4,0,0,7920
267609835,3,1,1,7904
49600197,5,2,1,7893
482287787,3,0,0,7878
389585606,3,0,0,7866
19114128,2,0,0,7853
299975442,4,0,0,7997
43131482,4,0,0,7990
36284411,5,0,0,7987
13261792,5,1,0,7985
44166860,3,0,0,7972
353164337,4,0,0,7961
168866628,4,0,0,7957
10426787,5,0,0,7924
404632617,3,0,0,7920
3235247,5,1,1,7909
157662916,3,0,0,7908
434926787,3,0,0,7906
326493436,4,0,0,7878
22340364,5,2,1,7876
383262444,3,0,0,7875
835152,6,2,1,7874
18099945,5,2,1,7867
87562738,5,0,0,7861
13759742,5,1,0,7852
301068713,3,0,0,7841
36830681,5,1,1,7835
511094019,2,1,1,7810
312190314,4,0,0,7916
10474713,5,2,1,7915
384007353,4,0,0,7893
12836017,5,0,0,7867
15859830,5,0,0,7835
205478538,4,0,0,7833
130045281,4,0,0,7799
256932650,5,1,0,7795
481602526,2,0,0,7792
9633890,5,2,1,7790
496263450,2,0,0,7777
327837296,4,1,0,7750
434561655,3,0,0,7838
314109299,4,1,0,7826
380820466,3,0,0,7807
13581716,5,2,1,7807
255815918,4,2,1,7787
325281129,2,0,0,7779
470825388,4,2,1,7773
431449733,4,0,0,7765
12854298,5,1,0,7728
381862074,3,0,0,7714
351907032,4,0,0,7711
391143378,4,0,0,7710
147107225,4,1,1,7706
166533904,4,0,0,7698
373534878,4,0,0,7681
498159790,2,0,0,7679
22656800,3,0,0,7800
429566530,4,0,0,7794
40308917,5,0,0,7793
270853424,3,0,0,7779
39023890,4,0,0,7778
27935682,5,0,0,7774
351599379,4,0,0,7761
35682337,4,0,0,7761
524666491,2,0,0,7747
300250365,5,0,0,7736
521346188,2,0,0,7735
520062356,2,0,0,7719
158514005,5,2,1,7697
347675790,4,1,0,7671
108023768,4,1,0,7646
195231022,4,1,0,7748
368003513,5,1,1,7716
387205664,3,0,0,7712
437854701,3,0,0,7707
400733675,4,0,0,7684
37900196,5,1,1,7676
283738455,4,0,0,7670
6317367,5,2,1,7667
16376070,4,0,0,7665
403345192,2,0,0,7629
131594250,5,2,1,7628
197483802,5,0,0,7624
12929096,5,1,0,7619
396407020,2,0,0,7609
409519632,4,0,0,7593
35408299,5,0,0,7579
13998741,3,0,0,7655
435452714,3,1,0,7643
270032324,4,0,0,7640
8024405,5,0,0,7632
399433388,2,0,0,7630
46823927,5,2,1,7620
384727540,3,1,0,7599
436827949,3,0,0,7597
40088578,5,0,0,7596
294903568,2,0,0,7595
37493850,4,0,0,7577
6889924,5,1,0,7574
24302973,5,1,1,7567
269333528,4,1,0,7563
12083977,4,0,0,7552
260403874,4,0,0,7546
9586011,5,0,0,7545
248007238,5,2,1,7538
514670,5,2,1,7534
20373908,5,2,1,7525
289359853,4,2,1,7509
408654935,3,1,0,7503
474251656,3,0,0,7494
85372720,4,0,0,7494
6818714,5,0,0,7609
185809639,4,0,0,7606
415857564,4,0,0,7605
56553197,5,1,0,7598
361179821,3,0,0,7593
414625754,2,1,1,7588
455919292,3,0,0,7584
286601143,3,0,0,7581
89563622,4,2,1,7565
516569383,2,0,0,7554
493580991,3,0,0,7546
300921941,4,0,0,7540
403039052,4,1,0,7533
27997654,4,0,0,7521
12587946,5,1,1,7517
347412076,5,1,1,7504
143384594,4,0,0,7500
94817354,4,1,0,7479
121371095,5,1,1,7478
8310965,6,2,1,7475
523012582,2,0,0,7462
332883378,3,0,0,7459
147042985,4,0,0,7497
22039958,5,0,0,7496
291417194,4,2,1,7495
226583231,4,0,0,7495
349972130,4,0,0,7494
167519292,3,0,0,7480
437413339,3,0,0,7479
35132294,5,1,0,7454
33308379,5,0,0,7444
387817383,4,1,0,7437
281231700,3,0,0,7418
355576570,4,0,0,7418
495783186,3,0,0,7404
302370726,3,0,0,7402
34594646,5,1,0,7487
522534076,2,0,0,7487
448894562,4,0,0,7477
2422179,5,1,0,7476
350930820,4,0,0,7476
345612406,4,0,0,7467
102841215,4,1,0,7445
398708356,2,0,0,7432
495793590,3,0,0,7431
413392838,3,0,0,7427
84124740,5,2,1,7425
132664801,5,0,0,7416
341806545,3,0,0,7414
354143869,4,0,0,7413
403200810,4,2,1,7412
359448481,3,0,0,7392
95096749,4,0,0,7390
93882022,5,0,0,7377
132869284,4,0,0,7376
28669447,5,1,0,7375
36131905,5,0,0,7356
545017188,2,1,1,7355
237797323,5,0,0,7349
11252052,5,2,1,7348
28456693,5,0,0,7338
351663370,4,1,1,7327
59473764,5,1,1,7316
434566953,3,0,0,7429
523178269,2,0,0,7405
281231700,3,0,0,7380
52680357,4,2,1,7368
39418408,4,0,0,7361
285769105,3,0,0,7352
